Customer_ID,Name,Account_Number,IFSC_Code,Account_City,Account_Type,Status,Contact,Password,Created_At
DLP1732558,Amrita Biswas,61938625130315,SSR1IN0004,Chennai,Current,Active,9632756370,9632756370,2016-01-06
ICO2496532,Anmol Bajwa,83175410096784,SSR1IN0007,Hyderabad,Savings,Active,9657786274,9657786274,2021-07-09
OWN8869553,Jasmit Gade,12076051451955,SSR1IN0008,Lucknow,Savings,Active,7968279129,7968279129,2022-06-26
HWT5285608,Liam Sridhar,30118878102971,SSR1IN0013,Chandigarh,Savings,Dormant,9528102031,9528102031,2016-11-11
DEK4374616,Suhani Bala,68624106438833,SSR1IN0001,Mumbai,Savings,Closed,7528014545,7528014545,2019-10-28
TNL7075853,Rohan Kalita,21147263583702,SSR1IN0011,Indore,Current,Active,9305167184,9305167184,2018-01-06
NRH5856498,Vaishnavi Pradhan,22267796252639,SSR1IN0002,Delhi,Current,Active,7236354758,7236354758,2023-05-10
UZU7874321,Gaurika Amble,16637998828237,SSR1IN0004,Chennai,Current,Active,9474198897,9474198897,2022-12-21
MDV5602738,Krishna Varty,95339988278333,SSR1IN0009,Patna,Current,Active,8021856730,8021856730,2023-02-12
DEE4139140,Samuel Sankar,70296791036228,SSR1IN0011,Indore,Current,Active,9033388794,9033388794,2015-07-12
XAQ6274803,Girik Goel,63032264042168,SSR1IN0013,Chandigarh,Current,Active,8741999092,8741999092,2016-02-03
CXF9765174,Dayita Talwar,79306248892346,SSR1IN0011,Indore,Savings,Active,7282609067,7282609067,2024-11-01
IJP2100512,Tamanna Din,21960431291333,SSR1IN0004,Chennai,Current,Active,8926554142,8926554142,2024-08-26
HPE8341110,Riya Raj,35871303867362,SSR1IN0010,Jaipur,Savings,Active,8183873206,8183873206,2020-04-07
ZWL1401008,Vasudha Sami,83798388914835,SSR1IN0006,Pune,Savings,Active,9976831039,9976831039,2019-08-06
REX5464681,Abhimanyu Dara,50179634052041,SSR1IN0011,Indore,Savings,Active,8475062207,8475062207,2015-07-19
IWR3734559,Hredhaan Sethi,64760196406298,SSR1IN0011,Indore,Savings,Active,7412345122,7412345122,2020-08-10
ULV6168512,Kai Gala,26711899001315,SSR1IN0001,Mumbai,Savings,Active,8603661029,8603661029,2022-10-04
NKL2477076,Chandani Jha,80152810986733,SSR1IN0008,Lucknow,Current,Active,8449403397,8449403397,2020-03-02
FWM9486746,Manan Badal,85565283568134,SSR1IN0004,Chennai,Savings,Active,9531475114,9531475114,2022-07-09
MCJ6661776,Manya Bail,95565503830320,SSR1IN0009,Patna,Current,Active,8715569048,8715569048,2017-01-22
HXE3084821,Kalpit Ganesh,60771915674372,SSR1IN0003,Bangalore,Current,Dormant,9638723736,9638723736,2019-12-17
RDG3462283,Lila Mani,47275753864785,SSR1IN0001,Mumbai,Savings,Active,7945030672,7945030672,2015-11-26
EVA1296790,Deepa Sen,57286838880641,SSR1IN0010,Jaipur,Savings,Active,8999864147,8999864147,2021-03-20
GLC2529003,Matthew Shah,64245006257036,SSR1IN0013,Chandigarh,Savings,Active,8587148294,8587148294,2020-09-25
VMH7436933,Bahadurjit Upadhyay,80941203357310,SSR1IN0010,Jaipur,Current,Active,7624298722,7624298722,2016-07-25
SVV7139230,Aashi Tak,48274149830709,SSR1IN0003,Bangalore,Savings,Active,7759493846,7759493846,2024-02-20
UXL1149306,Xavier Bobal,33675146340667,SSR1IN0007,Hyderabad,Current,Dormant,8666593544,8666593544,2016-03-28
MUP1825325,Anjali Oza,71960226838874,SSR1IN0001,Mumbai,Current,Active,9513749636,9513749636,2017-03-30
FJD3735934,Indali Ganesh,51373407225943,SSR1IN0011,Indore,Current,Active,9660876331,9660876331,2025-01-21
MFT6856572,Amrita Seth,81183570276693,SSR1IN0009,Patna,Current,Active,8524088343,8524088343,2019-12-03
KGH1489257,Brinda Wadhwa,14724020176847,SSR1IN0013,Chandigarh,Savings,Active,7309678073,7309678073,2022-09-04
LFZ8107368,Yachana Ramaswamy,60403115029324,SSR1IN0003,Bangalore,Current,Active,7517155344,7517155344,2018-08-19
GWD5254760,Raagini Parikh,36408944965983,SSR1IN0006,Pune,Current,Active,8738181102,8738181102,2017-04-27
YAH6031986,Wazir Goswami,56492719096856,SSR1IN0008,Lucknow,Current,Active,7144274631,7144274631,2023-11-22
ZYC6414014,Forum Shankar,46289710338927,SSR1IN0011,Indore,Current,Active,8399627452,8399627452,2016-06-27
PNU9791208,Ekaraj Memon,58958142661195,SSR1IN0003,Bangalore,Savings,Dormant,7352371119,7352371119,2016-06-16
TKF1780679,Jagdish Ramanathan,27071597477812,SSR1IN0010,Jaipur,Current,Closed,8817183198,8817183198,2020-08-09
KDR2799040,Jagrati Sundaram,50059123510098,SSR1IN0007,Hyderabad,Savings,Active,9610844815,9610844815,2020-04-08
TUB6669414,Oliver Kota,47708655188953,SSR1IN0007,Hyderabad,Current,Active,9622119731,9622119731,2017-02-14
HWH7539521,Mason Ramesh,65762886931387,SSR1IN0002,Delhi,Current,Dormant,8709156930,8709156930,2021-02-07
IFR3950919,Saumya Walia,34278223059359,SSR1IN0004,Chennai,Current,Active,9928826554,9928826554,2015-09-03
ZRT8414650,Shravya Sachar,93278071255134,SSR1IN0005,Kolkata,Current,Active,7564244251,7564244251,2019-08-29
OXJ4756895,Sarthak Kunda,66196789111193,SSR1IN0009,Patna,Current,Active,8373586740,8373586740,2022-02-22
QAF3155238,Vasana Jaggi,81842652749518,SSR1IN0003,Bangalore,Savings,Active,7132637275,7132637275,2019-11-01
FTT4220123,Vamakshi Zachariah,28234497243886,SSR1IN0012,Nagpur,Savings,Active,9098192984,9098192984,2016-06-07
OSN6168686,Amruta Bhavsar,60633352426757,SSR1IN0001,Mumbai,Savings,Active,7968387133,7968387133,2016-06-14
CEK7547696,Chanakya Andra,45600986790166,SSR1IN0010,Jaipur,Savings,Active,7507503727,7507503727,2019-09-04
LUT8105667,Hiral Bhardwaj,91702992704746,SSR1IN0011,Indore,Savings,Dormant,8612408325,8612408325,2017-12-21
AUT3429482,Faraj Sidhu,45573929369296,SSR1IN0005,Kolkata,Current,Active,7490589902,7490589902,2020-06-13
HDW5481128,Tristan Kannan,55391401699050,SSR1IN0012,Nagpur,Savings,Active,9224146481,9224146481,2016-09-04
THP9689651,Lopa Warrior,59031634289457,SSR1IN0011,Indore,Savings,Active,9489960859,9489960859,2022-05-02
HTZ2348875,Bakhshi Nadkarni,24190818911387,SSR1IN0003,Bangalore,Savings,Active,9948131549,9948131549,2023-05-14
LVU5331836,Waida Bumb,74139496787383,SSR1IN0004,Chennai,Savings,Active,8989443864,8989443864,2018-02-27
XQP1257146,Vihaan Raj,39445184499143,SSR1IN0012,Nagpur,Savings,Active,9216735297,9216735297,2017-06-13
LOY9028232,Forum Roy,93260619566379,SSR1IN0010,Jaipur,Savings,Active,7909266102,7909266102,2024-09-18
AOO8826192,Ethan Krishna,98982601363555,SSR1IN0008,Lucknow,Current,Active,8696051839,8696051839,2022-12-09
GPA7220190,Vrinda Chaudhari,55045573072457,SSR1IN0009,Patna,Current,Active,8233965654,8233965654,2020-12-29
IDC1856047,Omaja Sachdeva,29000342821261,SSR1IN0005,Kolkata,Savings,Active,8551499901,8551499901,2017-02-15
ZAB5813757,Rachit Khurana,30090159013958,SSR1IN0004,Chennai,Savings,Active,7927514001,7927514001,2024-04-21
ZQW4489809,Robert Chada,12784863541326,SSR1IN0004,Chennai,Current,Active,8366381129,8366381129,2024-01-16
YPX2268706,Vihaan Dewan,91443104644815,SSR1IN0001,Mumbai,Savings,Active,8586923895,8586923895,2017-07-01
BCV9618819,Nihal Kapur,94048492706110,SSR1IN0009,Patna,Savings,Active,9504490519,9504490519,2018-07-21
NPQ1362419,Ikshita Venkataraman,30999359434296,SSR1IN0004,Chennai,Savings,Active,9973265865,9973265865,2020-10-13
YXX9674207,Dev Bal,99948314302811,SSR1IN0002,Delhi,Savings,Active,9997284079,9997284079,2019-03-09
TCY8286160,Daksh Goyal,99880373955322,SSR1IN0007,Hyderabad,Savings,Active,9761609487,9761609487,2017-10-14
DVL4956906,Sanya Chokshi,95575530477840,SSR1IN0010,Jaipur,Savings,Active,8026936485,8026936485,2022-08-29
AMW9727792,Amrita Dyal,98133774207882,SSR1IN0010,Jaipur,Current,Closed,9033329569,9033329569,2016-03-05
JGK5232688,Upadhriti Sura,19091091425998,SSR1IN0005,Kolkata,Savings,Active,9624250434,9624250434,2016-07-02
ASM4460668,Chavvi Wali,52726805439202,SSR1IN0011,Indore,Current,Active,8714820997,8714820997,2019-07-01
YUC3033121,Lohit Maharaj,53201674799512,SSR1IN0006,Pune,Current,Active,9658794741,9658794741,2023-06-23
BJS1644402,Gauri Dass,64076745420834,SSR1IN0001,Mumbai,Current,Active,7954278524,7954278524,2023-07-16
HEO6441874,Chandresh Dubey,39749099830914,SSR1IN0013,Chandigarh,Savings,Active,9015149734,9015149734,2016-07-26
PEK3371217,Yasti Chokshi,73605997840172,SSR1IN0012,Nagpur,Savings,Active,8816453642,8816453642,2022-12-05
HSW1602326,Vanya Narayanan,49242474737758,SSR1IN0007,Hyderabad,Savings,Active,9138662762,9138662762,2023-11-11
UKY6982906,Omaja Mukhopadhyay,59285781900790,SSR1IN0009,Patna,Savings,Active,7271553147,7271553147,2017-04-12
ZQI9762424,Ladli Naik,60725524006252,SSR1IN0005,Kolkata,Current,Closed,8371586753,8371586753,2015-11-21
ASJ4232193,Vrishti Bhasin,72013703783893,SSR1IN0013,Chandigarh,Current,Active,9399452047,9399452047,2022-06-04
BNM4293675,Charvi Gola,76385276950555,SSR1IN0012,Nagpur,Current,Dormant,7614588973,7614588973,2021-11-12
